,REGION,PROVINCE,COMMUNE,ANNEE,Sonagess_01mais-(t-0),Sonagess_02mais-(t-0),Sonagess_03mais-(t-0),Sonagess_04mais-(t-0),Sonagess_05mais-(t-0),Sonagess_06mais-(t-0),Sonagess_07mais-(t-0),Sonagess_08mais-(t-0),Sonagess_09mais-(t-0),Sonagess_10mais-(t-0),Sonagess_11mais-(t-0),Sonagess_12mais-(t-0),RcsiMoyProv
244,HAUTS-BASSINS,TUY,KOTI,2014,99.76092177455615,103.4378141486941,95.63832527263733,100.3673179225328,97.87635710118906,94.09756257467512,95.555547874466,92.27330574924355,98.50956237710233,85.44852572536594,80.81532044945268,90.66131802131916,4.890614886731392
245,HAUTS-BASSINS,TUY,KOUMBIA,2014,117.2561460022275,119.3925625581233,112.732998837601,113.4816977353586,108.3387768293254,107.4886064548027,107.6051504513017,108.3387768293254,109.4467526562279,104.6894855888739,95.14920208505451,100.3887944281898,4.890614886731392
246,NORD,LOROUM,BANH,2014,177.0692065462649,167.1171741093365,164.9737645810269,168.3298975863269,170.9777386816101,170.3657499684043,166.7522316712973,166.4271157159186,164.1418262432006,160.1354613271433,155.1354613271433,153.7705188891041,8.889441240803341
247,NORD,LOROUM,OUINDIGUI,2014,180.6784523419787,175.0774182559132,171.9843261186718,175.2646153428594,179.6916460163031,180.4979916497913,180.2574243660237,178.5377135902114,174.3185092206308,161.8385974818792,156.1985751526638,153.6583468060119,8.889441240803341
248,NORD,LOROUM,SOLLE,2014,179.8818138898561,171.3965495898367,168.797068767218,171.7992063345801,173.9147965578175,173.9490765402348,171.3228742373714,170.5167968811604,166.9783175212037,162.3640252414196,157.3640252414195,156.2903498889543,8.889441240803341
249,NORD,LOROUM,TITAO,2014,178.3851015271923,169.1064210408828,166.7497574091196,169.9436141534659,172.3418307850894,172.0327800614067,168.8771722736296,168.329162790287,165.462392590855,161.1725168798236,156.1725168798236,154.9432681125704,8.889441240803341
250,NORD,PASSORE,ARBOLE,2014,158.0942196776766,158.4929564588882,154.0047496778905,152.9356576394014,150.8147186916177,147.4427011805132,146.4458592274841,149.5557324034355,150.0,145.7331312018247,143.2229296137421,143.4207063734282,1.2727094176568792
251,NORD,PASSORE,BAGARE,2014,150.6353637786757,151.8960691187291,151.9605690405232,151.1506784051682,151.0173522007906,148.9650443862255,146.1123323906568,146.4113837452216,146.1123323906568,145.3730377307102,141.4113837452216,138.3407877698132,1.2727094176568792
252,NORD,PASSORE,BOKIN,2014,160.824283486694,163.3673918162986,158.9650010836061,158.8830769086189,160.8834806243527,158.3248172207953,159.4147207906258,160.8951469298173,160.1724333184185,147.2500650091837,143.5312401662731,141.7460462223281,1.2727094176568792
253,NORD,PASSORE,GOMPONSOM,2014,156.8895813527595,157.4253564592497,156.3080002399316,154.5625168976145,152.8813995282556,150.1371604383648,148.7977226721395,149.8497153340174,150.0,147.6340671105947,144.3988613360698,142.0193108831579,1.2727094176568792
254,NORD,PASSORE,KIRSI,2014,157.3034723646952,157.8338849588524,154.5674878417956,153.3986002906352,152.0670237852166,148.5647153317828,147.2386838463898,149.6548354807987,150.0,146.4594254789496,143.6193419231949,142.9910288930849,1.2727094176568792
255,NORD,PASSORE,LA-TODIN,2014,156.5836734630328,157.2017222088661,155.8128604486462,154.2872727963197,153.2875312093513,150.0855505874536,148.5404287228705,149.8175535903588,150.0,147.5233702879861,144.2702143614353,142.2212564211225,1.2727094176568792
256,NORD,PASSORE,PILIMPIKOU,2014,157.752159166397,158.1820145870507,154.8360729313403,153.5106189013294,151.4210431155716,148.3286043142786,147.2539657626442,149.6567457203305,150.0,146.3703297426369,143.6269828813221,142.9311991086743,1.2727094176568792
257,NORD,PASSORE,SAMBA,2014,152.3914909181423,152.9178264263534,153.4441619345645,151.7989984362021,149.1811815084642,147.0758394756199,145.7600007050922,145.7600007050922,145.7600007050922,145.9823359312664,143.8693335213579,139.5671680361424,1.2727094176568792
258,NORD,PASSORE,YAKO,2014,157.950944570286,158.2220494292149,157.5531138930805,155.2161458346729,151.4203487121057,149.994096405458,149.3163342581358,149.914541782267,150.0,147.7583555525307,144.6581671290679,141.5628435181296,1.2727094176568792
259,NORD,YATENGA,BARGA,2014,174.9106160160444,161.3180683255756,159.5484043075541,163.8286465481573,166.76635062222,165.7710625526627,160.6168950671477,161.0760841278912,160.6956355078059,157.3337713886896,152.3337713886896,150.6325981302618,2.5277542013240537
260,NORD,YATENGA,KAIN,2014,160.3215090128801,150.2028378286622,149.3325313620475,152.8467244058284,155.5663186952569,153.8098793860846,147.6630450513202,148.8467244058284,149.9935587405928,148.5952505270292,143.8467244058284,141.5643010224821,2.5277542013240537
261,NORD,YATENGA,KALSAKA,2014,156.519779349036,158.9881685481122,159.4559709077962,158.7831512543283,163.1686862123688,159.5469632891647,158.5024940674167,157.7522740026447,157.0020539378726,149.7181691343041,145.0,140.6087177925319,2.5277542013240537
262,NORD,YATENGA,KOSSOUKA,2014,157.4454173229605,160.9242488185146,161.133478214833,161.1038740149397,167.9123517034507,164.2145322813458,163.895808921752,162.6697081345386,161.4436073473252,150.2527307083407,145.0,140.082864042148,2.5277542013240537
263,NORD,YATENGA,KOUMBRI,2014,174.996777438813,162.1641795385523,160.3737987893703,164.457697088389,167.4128233954859,166.4052922756845,161.5039698046247,161.8303798641081,161.1434097170026,157.7123315369508,152.7123315369508,151.0521218030232,2.5277542013240537
264,NORD,YATENGA,NAMISSIGUIMA,2014,167.7903729327305,153.7068225425298,152.9664197535491,156.7404027889807,159.1370361819916,157.2465936647436,151.2130134182927,152.4260268365855,154.2455469640245,152.1116508841902,147.4260268365855,144.8753455695342,2.5277542013240537
265,NORD,YATENGA,OUAHIGOUYA,2014,174.15647225678,153.199192602308,151.590005127209,157.609187475099,159.7678323266554,159.1689123436431,151.7589174708521,153.5178349417042,156.1562111479823,153.4264824083093,148.5178349417042,146.3516174104328,2.5277542013240537
266,NORD,YATENGA,OULA,2014,164.224601154183,153.8040339854004,153.5689659757006,156.2350680096998,159.1205343305378,156.3569884933069,150.9259544690075,151.851908938015,153.2408406415263,151.4687498663303,146.851908938015,144.1233066366765,2.5277542013240537
267,NORD,YATENGA,RAMBO,2014,157.9991989332552,161.7350311278206,161.8046734536788,161.8879162107908,169.0127613284086,165.5262758898568,165.5813069420053,164.2064857412401,162.8316645404749,150.3610109938002,145.0,139.8891368289582,2.5277542013240537
268,NORD,YATENGA,SEGUENEGA,2014,163.009756099157,157.5484577685473,157.2470410956004,160.2798995531953,168.3893011080418,164.6860973093011,161.0969155370945,160.8704567227128,160.9898242180919,151.9953795283124,146.3833052390434,142.5049829702663,2.5277542013240537
269,NORD,YATENGA,TANGAYE,2014,163.3803678649288,150.9223173163578,149.9718856025047,154.0459667344844,156.9750659291887,155.238987479316,148.7522799387684,150.0459667344844,151.532674275032,149.8644376732738,145.0459667344844,142.7835746629476,2.5277542013240537
270,NORD,YATENGA,THIOU,2014,161.475679739128,150.4416215493516,149.5209647696145,153.2589885468049,156.0035678594735,154.3025899480643,148.0275144214945,149.2589885468049,150.5340640733746,149.0301342822466,144.2589885468049,141.9891527417392,2.5277542013240537
271,NORD,YATENGA,ZOGORE,2014,164.191688752102,153.8127940409634,153.5816040393412,156.2311900016222,159.1062290039503,156.3409145706149,150.922518609956,151.8450372199121,153.2288151348461,151.458884438202,146.8450372199121,144.1132201340351,2.5277542013240537
272,NORD,ZONDOMA,BASSI,2014,159.5096220368879,153.9945871767765,154.421516387104,155.5730707896726,158.9870932134961,155.1186621647541,150.5401785518581,151.0803571037161,151.8906249315033,150.5876434177597,146.0803571037162,143.104089536667,1.3149287438673
273,NORD,ZONDOMA,BOUSSOU,2014,151.3231431701289,152.6109211153986,153.0623185823759,152.2030806198534,153.3522737744986,150.2921131891509,147.2817634455499,147.490858565123,147.2817634455499,146.5695413908196,142.490858565123,139.3438426573309,1.3149287438673
274,NORD,ZONDOMA,GOURCY,2014,152.5480547001986,152.6756458251297,154.2400288970325,154.4356169280972,161.6705906392021,154.8905885526922,150.1306174497247,150.2612348994494,150.4571610740364,150.0868528708016,145.2612348994494,142.2393526099878,1.3149287438673
275,NORD,ZONDOMA,LEBA,2014,161.3686712971376,153.6178363064407,153.8139112662101,155.8039250402306,159.5826203685339,155.9085350929231,150.7224463591333,151.4448927182666,152.5285622569665,151.0858603963025,146.4448927182665,143.6265997368512,1.3149287438673
276,NORD,ZONDOMA,TOUGO,2014,158.5375556657555,154.6219803625606,155.126579841251,155.4954005213096,157.9009884289129,154.2752542298295,150.4018340710805,150.8036681421609,151.4064192487817,150.1119357630123,145.8036681421609,142.6587189881269,1.3149287438673
277,PLATEAU CENTRAL,GANZOURGOU,BOUDRY,2014,135.9906478427404,135.2759235457173,138.216503340259,137.6332856942289,136.3771018022174,134.9729856883239,135.1803381156641,134.0303283944929,137.9418163780692,129.6050347990252,126.1853340300044,135.2291695803354,3.0892754101063393
278,PLATEAU CENTRAL,GANZOURGOU,KOGHO,2014,151.40116134139,153.4198100815802,154.7973420347905,152.4036516653849,146.2424457695845,145.4724399191951,148.159932044032,148.5361901454741,150.9249572464319,141.5486991449898,134.4961266869166,140.49491021469,3.0892754101063393
279,PLATEAU CENTRAL,GANZOURGOU,MEGUET,2014,149.1207744481902,144.0958101378878,145.2053545096139,146.6505823237509,144.7234517029972,143.445227814137,143.9350095135032,143.8221139580626,146.0924589541732,140.4298179884414,133.6805734096252,138.9971478828224,3.0892754101063393
280,PLATEAU CENTRAL,GANZOURGOU,MOGTEDO,2014,140.7906238574514,139.0432609464225,141.6490855566528,138.9783619700553,140.1291321652636,140.3198091432503,141.8364083709953,142.0521329957946,143.4591298193607,131.0737004590486,125.2102067390713,133.6956452134957,3.0892754101063393
281,PLATEAU CENTRAL,GANZOURGOU,SALOGO,2014,149.1228671600172,143.9437898426055,145.059919598001,146.5018547203033,144.6528269590177,143.4419351223022,144.1283275744409,144.284760227579,146.2163522511391,140.405876413779,133.2720884249145,138.3118565740442,3.0892754101063393
282,PLATEAU CENTRAL,GANZOURGOU,ZAM,2014,142.0888797496519,139.9802976839648,142.7564283903652,140.7495183697516,140.7548102140309,140.7633384109786,142.7878952560165,143.5086168268914,144.9392990201953,132.7537824682255,125.1694637592447,133.229136993244,3.0892754101063393
283,PLATEAU CENTRAL,GANZOURGOU,ZORGHO,2014,144.1682109843937,141.2670999725163,142.7188652618767,143.0571089985413,141.6472223441826,139.8425807535842,138.8551942594393,137.4685155580725,140.6684112384563,137.2459110782425,133.6240143911906,139.8617505891397,3.0892754101063393
284,PLATEAU CENTRAL,GANZOURGOU,ZOUNGOU,2014,142.9521220403254,140.289985292724,141.8584004243994,141.9122732596203,140.7543875823297,138.9554205713773,138.01259193765,136.8495413151215,139.6297149593085,136.4146579157452,132.7595525275676,138.7112402705728,3.0892754101063393
285,PLATEAU CENTRAL,KOURWEOGO,BOUSSE,2014,154.7809132656121,154.0689504894505,149.2880372238384,147.2915974167111,145.066210578602,142.8873065809454,147.5044770689696,151.0429226475798,147.6940616452445,141.5098638690747,137.7058487156241,138.4911424561332,7.010019185674696
286,PLATEAU CENTRAL,KOURWEOGO,LAYE,2014,153.6071265587368,152.8779625662784,149.2708360075415,146.6504249934231,144.979679228195,143.164627117386,148.9168815756176,151.4761046685374,146.8707006440713,141.561992786888,137.7542025982861,137.2222237907027,7.010019185674696
287,PLATEAU CENTRAL,KOURWEOGO,NIOU,2014,157.8016719566169,157.8016719566169,151.8278747663578,149.6480079989636,146.6378804318692,144.3228109828106,147.1149446336697,150.2501473153341,147.9058997618556,143.3930915307506,142.1614054914053,142.0178720146523,7.010019185674696
288,PLATEAU CENTRAL,KOURWEOGO,SOURGOUBILA,2014,152.0370604832615,152.0370604832615,148.5795798549389,145.5649842921211,143.0872454149464,141.5774471071951,146.5158628795939,147.5375922428404,142.7451378080482,141.5984409132444,141.6173019715499,138.1488296425476,7.010019185674696
289,PLATEAU CENTRAL,KOURWEOGO,TOEGHIN,2014,153.2480434784709,152.2618118977711,149.0137684193002,146.7336251164787,144.7604191634311,143.0133970234762,148.5463324884307,151.5063271159141,147.4529247199213,141.2671176751692,136.3289827130641,136.5153468515522,7.010019185674696
290,PLATEAU CENTRAL,OUBRITENGA,ABSOUYA,2014,149.9331404426102,151.6834040812494,154.2612432319083,149.4838337230945,145.5454539643694,145.7972795105411,153.7575395070865,154.3406442900996,149.5904332839389,141.7701073241273,133.3249263417549,132.7032477667374,3.72535004406149
291,PLATEAU CENTRAL,OUBRITENGA,DAPELOGO,2014,150.3749644106877,148.8894938345201,148.5145294238324,145.6713614014477,144.1986218657897,143.263630232171,150.5463570251064,152.380915924424,146.9518445915707,140.8304369818752,133.8330945912059,132.8308509883936,3.72535004406149
292,PLATEAU CENTRAL,OUBRITENGA,LOUMBILA,2014,143.6575790831357,141.5249077444171,145.5730304942552,141.6296495501624,142.0067103594926,142.605464669417,151.0139026280998,151.3066929293957,145.131676451296,137.0016927389962,127.5767440772898,127.1197014596543,3.72535004406149
293,PLATEAU CENTRAL,OUBRITENGA,NAGREONGO,2014,141.9836962629343,140.1354045479266,143.8968132809341,139.5341453276579,141.0289324987788,141.8115160327602,148.9997151662436,149.2039993628495,143.8520612269386,134.5094003628458,126.5112047706154,127.6197467354387,3.72535004406149
294,PLATEAU CENTRAL,OUBRITENGA,OURGOU-MANEGA,2014,150.1413998091793,148.4759897219062,148.3345899127268,145.739601708232,144.0462578900052,143.1533280908866,150.2647555853427,152.395402223603,147.3727207709767,140.6229219354485,132.8332610872593,132.3549526555479,3.72535004406149
295,PLATEAU CENTRAL,OUBRITENGA,ZINIARE,2014,147.1532794687352,145.079424092792,148.6904740070565,146.8407190976779,143.2110633787927,143.331666215057,150.3678436037003,153.4959821335285,150.6512622402993,139.3673435643213,125.0668533830787,127.5206230330566,3.72535004406149
296,PLATEAU CENTRAL,OUBRITENGA,ZITENGA,2014,149.3687347900575,150.2551019130633,153.0324938314359,149.0130796070708,145.0090144035674,145.2171574608935,152.8216709878369,154.1316616841289,150.03983129007,141.1868419950607,131.225670443791,131.5555767851181,3.72535004406149
297,SAHEL,OUDALAN,DEOU,2014,194.0668886134073,192.062443017433,200.3882955567489,197.1186125101941,197.3321211997937,197.9449744161811,202.934265023923,195.0746310322198,193.8533701954195,181.9889558941553,178.147438999936,180.0909299293942,4.5524475524475525
298,SAHEL,OUDALAN,GOROM-GOROM,2014,197.6208319232009,194.3181642293858,209.0063296316839,201.3585281820324,195.2585273285192,195.6225062264753,201.4952284897838,191.965282205764,195.2117218299477,188.0844440932561,186.4719836864277,192.0197842825661,4.5524475524475525
299,SAHEL,OUDALAN,MARKOYE,2014,196.6230506036742,193.9095789845889,207.4725155747537,200.0449800467872,193.9215148120511,194.4144151209125,200.1744066838449,191.0974613929558,193.7864820901399,186.5464736530724,184.8802456355894,190.1843159288198,4.5524475524475525
300,SAHEL,OUDALAN,OURSI,2014,195.2683196365327,193.5937949691074,204.5239357159507,197.8191702606297,191.8451923628631,192.7419358206244,198.2471787080935,190.1039190303706,191.2632690841753,183.7685119716444,181.8682732555703,186.5990608131249,4.5524475524475525
301,SAHEL,OUDALAN,TIN-AKOFF,2014,194.6018328886031,193.3848002857966,203.2677153510841,196.8234272717978,190.8822882547185,191.9263543630179,197.3290934753627,189.5736609678218,190.153928355062,182.5566674674069,180.5774419508776,185.0805910130845,4.5524475524475525
302,SAHEL,SENO,BANI,2014,190.8487315494284,188.7118809950107,204.9417160981448,197.012179904568,193.1395558065578,192.0260729995125,197.8065595538852,188.3016515356274,193.6431111987455,183.9276587662971,182.1901912125465,186.6591910145577,4.35586834435203
303,SAHEL,SENO,DORI,2014,206.203998429315,197.668775191019,222.7954553778544,212.9618384093523,206.9391221614925,206.0369290142082,212.9492369924076,199.3036054844513,207.8759465899723,201.7882545681717,200.7489090633231,208.5598097839654,4.35586834435203
304,SAHEL,SENO,FALAGOUNTOU,2014,199.4796291041563,194.9297616416915,212.4057716274201,204.0824377622996,197.9126471023185,197.8932505241119,204.0396283979902,193.4663481494225,198.2349312596507,191.381309133529,189.9697871291501,196.1233303342894,4.35586834435203
305,SAHEL,SENO,GORGADJI,2014,195.5623575107261,193.303505445348,206.4643476382728,198.9664868840535,192.6877606675133,193.1532922851276,198.8665203167838,190.0421700665218,192.6939958538911,185.4072238855473,183.7995402468288,189.0186747845079,4.35586834435203
306,SAHEL,SENO,SAMPELGA,2014,191.2639358627557,185.3597840228512,202.0348397652308,194.3517899911673,189.1966593795973,188.3652801332675,193.4783489258001,184.1408210546103,189.4749047993127,184.503563589921,183.6721843435912,188.6655824544659,4.35586834435203
307,SAHEL,SENO,SEYTENGA,2014,192.9943620342037,186.7973273005927,204.4950849287251,196.5360515007327,191.2605848097333,190.4125251303021,195.7423301498135,185.8934513357474,191.6369621991891,186.530445702796,185.6823860233648,191.0166482950443,4.35586834435203
308,SAHEL,SOUM,ARBINDA,2014,192.7358510415174,191.3229877655172,198.3608367511486,195.6080752788997,196.4361318569708,197.097813329142,201.9262845625978,194.539059370198,192.6285597018557,180.1668292378438,176.0926991450569,177.506352255267,9.027380465876584
309,SAHEL,SOUM,BARABOULE,2014,189.1193089047048,185.4790991894358,181.1905030226363,183.5931929252595,185.2751466536836,187.8223952879429,189.1961563822623,186.5988462848855,179.269986888621,168.4481405990601,163.0898587999285,162.0449571018735,9.027380465876584
310,SAHEL,SOUM,DIGUEL,2014,188.1150836483708,184.2061290273082,180.0609206816554,182.5747657447267,184.5759830302964,186.9160166573951,188.083456134091,185.5973011971622,178.65025627329,167.6517684852701,162.2615092795932,161.0411147267696,9.027380465876584
311,SAHEL,SOUM,DJIBO,2014,197.4887345852241,196.7006762544019,191.1970869258661,192.5569019320689,191.704514297522,195.9804006886935,199.319970830287,195.6797858364897,184.9641243529902,175.258336587211,170.139936279213,170.5160276211192,9.027380465876584
312,SAHEL,SOUM,KELBO,2014,177.2742090607983,183.1257135211044,179.8587006069943,178.4494218846247,179.2284898333484,180.2388796251253,183.9112359960619,181.3336485656984,175.5667480489879,160.9968063549113,156.7099802725011,155.3625234751377,9.027380465876584
313,SAHEL,SOUM,KOUTOUGOU,2014,192.9417929894968,191.9531038144292,197.0573188680271,194.9305434707203,195.7636524115433,196.8884228110047,201.5565230781845,194.7370820721435,191.4762304482883,179.0818842095815,174.8034159614092,175.9235334473271,9.027380465876584
314,SAHEL,SOUM,NASSOUMBOU,2014,187.4776540060457,184.3709558148681,180.2850394579728,182.6843886026724,185.0891706333976,187.3003186087589,188.7280474455072,186.1273965902067,179.097545771913,167.4212066459609,161.9683523936662,160.5704743752115,9.027380465876584
315,SAHEL,SOUM,POBE-MENGAO,2014,188.0647231424278,185.1200555382617,180.9501542779996,183.2835858626687,185.5027433369168,187.8350423862996,189.3853663746442,186.7187979593133,179.4640934459237,167.8881561923034,162.4537818769379,161.1581624019828,9.027380465876584
316,SAHEL,SOUM,TONGOMAYEL,2014,183.9264718182161,188.1014484574821,184.0751117640826,183.4093094918519,183.5658041515469,185.6750492412613,189.4329487972413,186.4382103277616,178.9065975834426,165.7908900351021,161.2606405051874,160.5146272246522,9.027380465876584
317,SAHEL,YAGHA,BOUNDORE,2014,168.8498452767568,161.0155536922884,162.462496863648,166.3424184696476,163.728787854569,159.1284218981402,165.6563235520478,165.0297332420101,172.5295807601648,155.7801032457954,149.5935508826595,166.0804387058551,14.27731411229135
318,SAHEL,YAGHA,MANSILA,2014,171.8832198557922,160.9490644030247,166.5967982524439,168.5246660913871,167.6716494613559,166.6716494613559,167.4284143160681,161.5412178896557,166.178891556956,164.3265036883072,161.6070624368882,167.2757720936575,14.27731411229135
319,SAHEL,YAGHA,SEBBA,2014,177.0652922406419,166.4007143804188,175.0536795735806,175.1703204859778,173.6048889882039,172.604888988204,174.2863620554427,167.2436320982152,172.4198981748555,170.0092603718643,167.5790542379922,173.4586503001732,14.27731411229135
320,SAHEL,YAGHA,SOLHAN,2014,180.2434080501169,169.7347264854017,180.2319100139703,179.2073290811213,177.2330355977331,176.2330355977331,178.4836564272197,170.7570512266763,176.2010147591422,173.4800475255104,171.2483696619611,177.1780136628002,14.27731411229135
321,SAHEL,YAGHA,TANKOUGOUNADIE,2014,178.7878998361757,168.2200378643307,177.8711349028288,177.408597250755,175.5852194917797,174.5852194917797,176.5725500580899,169.1270233602534,174.5294810004814,171.909143203898,169.5591613884084,175.5685681555383,14.27731411229135
322,SAHEL,YAGHA,TITABE,2014,186.943671202769,181.6185571643774,195.7489960464975,188.8228229256118,184.0559120418718,183.2602188078301,187.8026070086406,179.7373875675806,184.0291065608002,179.4658434866084,178.6701502525667,182.7797552660293,14.27731411229135
323,SUD OUEST,BOUGOURIBA,BONDIGUI,2014,118.0762366352627,121.9332951601581,118.9072369522228,117.9829424689439,114.7848843523423,113.1931199024319,114.2542962023722,116.4759434198243,115.0647076441082,109.7848843523423,103.5328553370005,106.3620603782814,8.841050893075606
324,SUD OUEST,BOUGOURIBA,DIEBOUGOU,2014,117.7669302216976,120.1706867751801,119.4208531758555,116.4521659893097,117.1298612661267,116.9542283716785,117.1849464022399,116.9026023976013,115.3063589510838,111.504899377682,103.1298612661267,103.1348073853947,8.841050893075606
325,SUD OUEST,BOUGOURIBA,DOLO,2014,119.2037198748236,122.5380567871636,120.4370164030066,118.720225873681,116.9120599317609,115.7683425783266,116.5308208139494,118.4201154582298,116.6234107257181,111.9120599317609,105.3626501622729,106.7959148406729,8.841050893075606
326,SUD OUEST,BOUGOURIBA,IOLONIORO,2014,111.1193373612115,115.0540451157214,111.4610164287745,111.6366430483794,107.7793312517705,106.6504197189122,107.7559670072035,107.0734520523322,107.0081598068421,100.8381634533153,93.7793312517705,99.85419766890746,8.841050893075606
327,SUD OUEST,BOUGOURIBA,TIANKOURA,2014,120.5643928994585,124.1106594261301,121.861808748555,120.6935480871866,118.0946470037875,116.7692756952119,117.6528565675956,120.5857956344762,118.2637006881313,113.0946470037875,108.1427635286566,110.0283790936435,8.841050893075606
328,SUD OUEST,IOBA,DANO,2014,120.5340654308744,122.5340654308744,123.100192548365,121.3484045117719,121.7309743655836,122.3617561828022,122.3617561828022,123.1544404125882,119.4560590601162,114.4181077024489,111.4108006292729,112.4919067623599,2.1703325251125736
329,SUD OUEST,IOBA,DISSIN,2014,107.4415987366889,111.4880065023899,107.6875349375167,109.4368785744825,104.4084971946666,103.7141473848739,104.8835232509887,102.9955452088272,103.0419529745282,95.52287923360834,90.40849719466658,99.61484050206944,2.1703325251125736
330,SUD OUEST,IOBA,GUEGUERE,2014,107.7767904771097,111.0082293611553,108.721271433642,110.1456541389294,106.6883568213339,107.0072818901817,107.7109612524935,104.8557646715799,104.0872035556255,96.64872840951045,92.68835682133391,101.3612023913308,2.1703325251125736
331,SUD OUEST,IOBA,KOPER,2014,105.1082394965767,106.6733317329975,105.15115456047,107.2382504509306,108.0432621008684,108.586292005474,108.586292005474,103.4775369831106,104.3044374463759,94.45605136969539,92.52108492834091,100.0858301277865,2.1703325251125736
332,SUD OUEST,IOBA,NIEGO,2014,103.8611867571299,104.1684380858865,103.1118176772097,104.7563338349476,106.5737291532805,106.4144763597755,106.4144763597755,100.7319474638496,104.7097816301058,95.53754829523851,94.81478612377046,103.5262940369851,2.1703325251125736
333,SUD OUEST,IOBA,ORONKUA,2014,105.3092231635119,110.4678810908868,102.3293261867292,105.144470229199,99.41610280938147,95.28459683383765,97.33194164983445,97.08302755597452,101.4231517379953,91.87092980566479,83.9314185572134,92.50469743443705,2.1703325251125736
334,SUD OUEST,IOBA,OUESSA,2014,102.7505141460296,104.5296603780397,103.7566721900749,106.9266225420666,105.7705261800115,107.5758424900486,107.5758424900486,101.4125628160508,100.8481123079854,90.80141756202781,90.99753799204663,102.0123160880905,2.1703325251125736
335,SUD OUEST,IOBA,ZAMBO,2014,116.9646493786878,118.9646493786878,119.383862178608,118.4932025661806,118.3926600239777,119.4014578693473,119.4014578693473,118.7244474298325,115.4668090300718,109.6937345909557,107.1175432234593,110.2881919988038,2.1703325251125736
336,SUD OUEST,NOUMBIEL,BATIE,2014,152.6488895317134,157.4720487981018,175.4336930493093,164.9279569918168,160.2589498061631,155.5536843621824,152.7305250957939,159.6444389736891,162.1047977254283,129.850516408667,126.0864130191712,124.045595237131,7.2216477464313815
337,SUD OUEST,NOUMBIEL,BOUSSOUKOULA,2014,146.6096914491529,150.641950588682,163.9601027891774,155.6653424470875,152.4762268047084,149.0891282388266,147.0568690992975,153.5875176921104,153.6330833075584,129.1858945489467,126.4796478407683,124.256059015696,7.2216477464313815
338,SUD OUEST,NOUMBIEL,KPUERE,2014,142.3574167964315,146.2222244715673,158.5133862923243,151.7472082819541,148.2250729825426,145.5311826981682,143.6663750230324,148.9741599270611,148.6400330842627,124.923354712086,123.6744525733782,123.6427493410286,7.2216477464313815
339,SUD OUEST,NOUMBIEL,LEGMOIN,2014,140.1714111213571,143.6685824231935,153.8776036084764,148.2109382783376,145.3032284875917,143.2203672722163,141.7231959703798,147.1620174313414,145.4764941134455,125.3164643828846,125.049058052864,124.885186117026,7.2216477464313815
340,SUD OUEST,NOUMBIEL,MIDEBDO,2014,141.4412917670263,144.7127029129803,153.6439691847993,147.5563388583499,145.7107171703471,143.5916985937571,142.320287447803,148.802896178136,146.2849277123959,129.2680168567608,128.1005073583996,125.6610095180112,7.2216477464313815
341,SUD OUEST,PONI,BOUROUM,2014,125.2093294260956,127.2093294260956,128.2800333748792,126.7639171822621,126.8099758218539,127.3399182688287,127.3399182688287,130.3862016876888,125.1740898413379,119.8668535162799,119.7695514889475,120.0605592317543,1.3924090479830913
342,SUD OUEST,PONI,BOUSSERA,2014,137.582785475321,140.3427722426916,146.2772220333454,141.6251198401208,140.7306171189493,139.463972506665,138.7039857392944,144.9620892523862,140.8651330727502,128.890736212614,128.4451825407257,125.884582408739,1.3924090479830913
343,SUD OUEST,PONI,DJIGOUE,2014,137.5522296226712,140.5189458282198,147.4659958750013,142.0348388070277,140.9546535824409,139.3434599065265,138.3767437009778,143.9304711604846,141.0681226014791,127.2542077325031,125.2247429174108,122.8124858782574,1.3924090479830913
344,SUD OUEST,PONI,GAOUA,2014,136.2414333701023,138.4380620437032,141.4349988601706,138.7278205054299,138.5173983833662,138.1896839273647,137.9930552537638,145.4583430268119,138.531191831829,131.747740320958,134.4609970207592,131.5851860789284,1.3924090479830913
345,SUD OUEST,PONI,GBOMBLORA,2014,139.9365575543853,142.9761453339836,150.5795216113064,145.1731371321112,143.7281119731813,141.9954656738509,140.9558778942527,147.4588640727846,144.1335493525129,129.3718219567972,128.7300504652653,126.2203902953317,1.3924090479830913
346,SUD OUEST,PONI,KAMPTI,2014,138.6668276010071,141.6443735024964,148.7839943016118,143.4515506211525,142.2221134279947,140.5928702588457,139.6153243573564,145.690251819562,142.4740047196631,128.4242003145904,127.2186724000096,124.744424021835,1.3924090479830913
347,SUD OUEST,PONI,LOROPENI,2014,135.1503065442349,137.8223132078579,143.0201342887005,138.3938976181435,137.884103191793,136.7640920857546,136.0920854221316,141.4272164821722,137.7218909545204,126.8360432191857,125.0776170315528,122.6067275926045,1.3924090479830913
348,SUD OUEST,PONI,MALBA,2014,124.6532738925057,126.6532738925056,127.7531349606102,126.5985179875912,126.4077056951889,127.0622764297675,127.0622764297675,129.9343889881692,124.6348057838553,119.0076130017339,119.5568026378688,120.4979160215692,1.3924090479830913
349,SUD OUEST,PONI,NAKO,2014,121.5886180200228,123.5886180200228,124.4128255356505,123.3444192007511,123.2030953417028,123.9933651477552,123.9933651477552,125.446232329477,120.973609782594,115.3054393861774,114.5604441932826,116.3631127344149,1.3924090479830913
