Shape_Leng,Shape_Area,ADM2_FR,ADM2_PCODE,ADM2_REF,ADM2ALT1FR,ADM2ALT2FR,ADM1_FR,ADM1_PCODE,ADM0_FR,ADM0_PCODE,date,validOn,validTo,Preci_sept_2014mean,Preci_sept_2014min,Preci_sept_2014max
7.48026827085,0.94321173302,Houet,BF5301,,,,Hauts-Bassins,BF53,Burkina Faso,BF,2020/03/18,2020/03/23,,198.311828081323,178.332977294922,224.317031860352
3.52302810348,0.27250629124,Ioba,BF5702,,,,Sud-Ouest,BF57,Burkina Faso,BF,2020/03/18,2020/03/23,,202.607484853951,194.434661865234,209.227355957031
3.28716824267,0.24830211969,Kadiogo,BF1300,,,,Centre,BF13,Burkina Faso,BF,2020/03/18,2020/03/23,,167.872375161307,161.456344604492,180.734481811523
4.99390351331,0.69568620628,Kénédougou,BF5302,Kenedougou,,,Hauts-Bassins,BF53,Burkina Faso,BF,2020/03/18,2020/03/23,,197.113419914246,178.913299560547,219.254898071289
4.65656916863,0.42399176665,Komandjari,BF5203,,,,Est,BF52,Burkina Faso,BF,2020/03/18,2020/03/23,,159.658927090963,141.308410644531,184.627456665039
5.53976527700,0.57884020519,Kompienga,BF5204,,,,Est,BF52,Burkina Faso,BF,2020/03/18,2020/03/23,,238.198266224689,214.419708251953,275.135437011719
4.39550028031,0.61722796275,Kossi,BF4603,,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,147.776238506491,124.322845458984,172.067138671875
3.60030709967,0.43941062026,Koulpélogo,BF4802,Koulpelogo,,,Centre-Est,BF48,Burkina Faso,BF,2020/03/18,2020/03/23,,230.259281642853,212.637710571289,260.990936279297
3.23110068694,0.23544445349,Kourittenga,BF4803,,,,Centre-Est,BF48,Burkina Faso,BF,2020/03/18,2020/03/23,,201.309834233037,183.018707275391,214.903945922852
2.38710329798,0.13388322877,Kourwéogo,BF5502,Kourweogo,,,Plateau-Central,BF55,Burkina Faso,BF,2020/03/18,2020/03/23,,164.560771576346,159.180923461914,167.172409057617
3.24999609269,0.24803678911,Léraba,BF4702,Leraba,,,Cascades,BF47,Burkina Faso,BF,2020/03/18,2020/03/23,,221.553914674571,210.105331420898,233.848663330078
3.12999340113,0.31457115434,Loroum,BF5401,,,,Nord,BF54,Burkina Faso,BF,2020/03/18,2020/03/23,,120.48655427331,111.619285583496,132.009490966797
5.76684319767,0.58406393480,Mouhoun,BF4604,,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,175.540957677932,157.087051391602,191.101837158203
3.56052842802,0.32159959502,Nahouri,BF5102,,,,Centre-Sud,BF51,Burkina Faso,BF,2020/03/18,2020/03/23,,210.922845409762,201.696960449219,230.470550537109
5.50988189109,0.53251030751,Namentenga,BF4902,,,,Centre-Nord,BF49,Burkina Faso,BF,2020/03/18,2020/03/23,,147.849531062957,106.603248596191,186.471252441406
2.77008495461,0.30800820262,Nayala,BF4605,,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,154.697359850178,144.712203979492,163.907730102539
3.04964010849,0.23297550156,Noumbiel,BF5703,,,,Sud-Ouest,BF57,Burkina Faso,BF,2020/03/18,2020/03/23,,222.628135681152,214.761749267578,228.419723510742
3.46097110463,0.22316725400,Oubritenga,BF5503,,,,Plateau-Central,BF55,Burkina Faso,BF,2020/03/18,2020/03/23,,168.387155771255,159.850875854492,179.101638793945
4.41670422633,0.81476579188,Oudalan,BF5601,,,,Sahel,BF56,Burkina Faso,BF,2020/03/18,2020/03/23,,83.3972052629295,70.1659088134766,99.7943801879883
4.16236597956,0.33077444081,Passoré,BF5402,Passore,,,Nord,BF54,Burkina Faso,BF,2020/03/18,2020/03/23,,154.0627928905,142.058151245117,164.301422119141
5.58686871385,0.63084128270,Poni,BF5704,,,,Sud-Ouest,BF57,Burkina Faso,BF,2020/03/18,2020/03/23,,222.425504668771,202.264114379883,242.585739135742
5.11177977674,0.42455242976,Sanguié,BF5002,Sanguie,,,Centre-Ouest,BF50,Burkina Faso,BF,2020/03/18,2020/03/23,,165.876490529378,151.210403442383,185.429748535156
5.58040718979,0.78060953806,Sanmatenga,BF4903,,,,Centre-Nord,BF49,Burkina Faso,BF,2020/03/18,2020/03/23,,147.488276107348,107.668846130371,182.140518188477
4.47397106990,0.57497372729,Séno,BF5602,Seno,,,Sahel,BF56,Burkina Faso,BF,2020/03/18,2020/03/23,,110.256433365193,84.2028884887695,132.369827270508
5.98943443195,0.58829888811,Sissili,BF5003,,,,Centre-Ouest,BF50,Burkina Faso,BF,2020/03/18,2020/03/23,,195.39284595091,174.968597412109,210.178100585938
5.05856595377,1.04463372427,Soum,BF5603,,,,Sahel,BF56,Burkina Faso,BF,2020/03/18,2020/03/23,,104.724058628873,83.7714004516602,128.377746582031
3.92633238200,0.49787425259,Sourou,BF4606,,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,137.416769213147,123.423545837402,154.533447265625
6.38639000558,1.27417099546,Tapoa,BF5205,,,,Est,BF52,Burkina Faso,BF,2020/03/18,2020/03/23,,206.344143850671,162.523895263672,243.476348876953
4.80105172606,0.45964098169,Tuy,BF5303,,,,Hauts-Bassins,BF53,Burkina Faso,BF,2020/03/18,2020/03/23,,194.323789266715,184.315200805664,211.274917602539
4.29143025909,0.52636240412,Yagha,BF5604,,,,Sahel,BF56,Burkina Faso,BF,2020/03/18,2020/03/23,,128.100075463907,107.690330505371,145.767471313477
5.06426055700,0.56452269378,Yatenga,BF5403,,,,Nord,BF54,Burkina Faso,BF,2020/03/18,2020/03/23,,130.905469202995,116.326705932617,151.89421081543
3.62328789385,0.43299657867,Ziro,BF5004,,,,Centre-Ouest,BF50,Burkina Faso,BF,2020/03/18,2020/03/23,,193.271403447819,176.971496582031,205.171463012695
2.55203384495,0.16635637629,Zondoma,BF5404,,,,Nord,BF54,Burkina Faso,BF,2020/03/18,2020/03/23,,138.667267958323,133.636779785156,147.509140014648
3.58689769117,0.33011403273,Zoundwéogo,BF5103,Zoundweogo,,,Centre-Sud,BF51,Burkina Faso,BF,2020/03/18,2020/03/23,,198.831183055091,183.69548034668,216.650482177734
