Shape_Leng,Shape_Area,ADM2_FR,ADM2_PCODE,ADM2_REF,ADM2ALT1FR,ADM2ALT2FR,ADM1_FR,ADM1_PCODE,ADM0_FR,ADM0_PCODE,date,validOn,validTo,Preci_oct_2017mean,Preci_oct_2017min,Preci_oct_2017max
5.08060572541,0.37603953635,Balé,BF4601,Bale,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,23.9007687838572,20.5051097869873,28.8927326202393
3.08247554442,0.33348285523,Bam,BF4901,,,,Centre-Nord,BF49,Burkina Faso,BF,2020/03/18,2020/03/23,,11.8739448984464,10.6682052612305,13.9516582489014
5.37418527303,0.48351948240,Banwa,BF4602,,,,Boucle du Mouhoun,BF46,Burkina Faso,BF,2020/03/18,2020/03/23,,16.9262897436567,12.262279510498,19.6353492736816
3.87903464300,0.30864053369,Bazèga,BF5101,Bazega,,,Centre-Sud,BF51,Burkina Faso,BF,2020/03/18,2020/03/23,,20.9211441993713,17.5330467224121,26.285945892334
3.35151630410,0.22739934162,Bougouriba,BF5701,,,,Sud-Ouest,BF57,Burkina Faso,BF,2020/03/18,2020/03/23,,33.0862341505108,29.0044269561768,37.0559234619141
5.54415254398,0.52646857154,Boulgou,BF4801,,,,Centre-Est,BF48,Burkina Faso,BF,2020/03/18,2020/03/23,,27.0206363715999,21.1825656890869,38.1100234985352
4.20528686611,0.35472143584,Boulkiemdé,BF5001,Boulkiemde,,,Centre-Ouest,BF50,Burkina Faso,BF,2020/03/18,2020/03/23,,18.1064775001489,12.9611988067627,21.8605880737305
8.45663022126,1.26143312419,Comoé,BF4701,Comoe,,,Cascades,BF47,Burkina Faso,BF,2020/03/18,2020/03/23,,39.9856940898712,29.9499759674072,52.2396926879883
3.69106435873,0.35740865029,Ganzourgou,BF5501,,,,Plateau-Central,BF55,Burkina Faso,BF,2020/03/18,2020/03/23,,19.8981428331542,15.6407585144043,23.139217376709
6.64565291962,0.77043525196,Gnagna,BF5201,,,,Est,BF52,Burkina Faso,BF,2020/03/18,2020/03/23,,16.3059555109557,11.3679218292236,21.521297454834
7.92828632128,0.91148628061,Gourma,BF5202,,,,Est,BF52,Burkina Faso,BF,2020/03/18,2020/03/23,,22.6481076501621,11.874960899353,31.2707786560059
7.48026827085,0.94321173302,Houet,BF5301,,,,Hauts-Bassins,BF53,Burkina Faso,BF,2020/03/18,2020/03/23,,24.1020488809008,17.4066963195801,34.064811706543
3.52302810348,0.27250629124,Ioba,BF5702,,,,Sud-Ouest,BF57,Burkina Faso,BF,2020/03/18,2020/03/23,,31.0413184317814,27.2692890167236,34.9990615844727
